,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,Price,company
4705,Ford Figo Diesel,Delhi,2013,54000,Diesel,Manual,First,20.0,1399,5,2.55,Ford
4706,Honda Civic 2010-2013,Pune,2011,47000,Petrol,Automatic,Second,13.9,1799,5,4.5,Honda
4707,Maruti Alto 800,Kochi,2015,21652,Petrol,Manual,First,22.74,796,5,3.01,Maruti
4708,Land Rover Range,Hyderabad,2016,52000,Diesel,Automatic,First,15.68,1999,5,42.0,Land
4709,Audi A6 2.7,Kolkata,2010,35010,Diesel,Automatic,First,12.4,2698,5,11.5,Audi
4710,Mercedes-Benz E-Class 280,Hyderabad,2006,76662,Diesel,Automatic,First,11.0,2987,5,10.99,Mercedes-Benz
4711,Honda City 1.5,Jaipur,2009,89000,Petrol,Automatic,First,17.0,1497,5,3.71,Honda
4712,Honda CR-V 2.4,Jaipur,2006,80000,Petrol,Automatic,Third,10.1,2354,5,2.0,Honda
4713,Maruti Ciaz 1.3,Kochi,2018,39023,Diesel,Manual,First,28.09,1248,5,9.48,Maruti
4714,Maruti Wagon R,Jaipur,2004,62000,Petrol,Manual,Second,18.9,998,5,1.25,Maruti
4715,Hyundai Creta 1.6,Jaipur,2015,78046,Diesel,Manual,First,19.67,1582,5,10.9,Hyundai
4716,Maruti Ciaz VDi,Kolkata,2015,34400,Diesel,Manual,First,28.09,1248,5,5.5,Maruti
4717,Hyundai EON D,Coimbatore,2016,64624,Petrol,Manual,First,21.1,814,5,3.71,Hyundai
4718,Maruti Ertiga VXI,Mumbai,2014,69192,Petrol,Manual,First,16.02,1373,7,6.25,Maruti
4719,Volkswagen Vento Diesel,Chennai,2012,55000,Diesel,Manual,First,20.54,1598,5,4.9,Volkswagen
4720,Honda City 1.5,Mumbai,2005,81000,Petrol,Manual,Second,12.8,1493,5,1.1,Honda
4721,Volkswagen Polo Petrol,Kochi,2016,36733,Petrol,Manual,First,16.47,1198,5,4.72,Volkswagen
4722,Maruti Alto 800,Kochi,2017,24310,CNG,Manual,First,33.44,796,4,3.7,Maruti
4723,Mercedes-Benz GLA Class,Mumbai,2016,43022,Diesel,Automatic,First,17.9,2143,5,24.85,Mercedes-Benz
4724,Hyundai Santa Fe,Jaipur,2013,74000,Diesel,Manual,First,14.66,2199,7,12.25,Hyundai
4725,Maruti Swift VDI,Kolkata,2014,47000,Diesel,Manual,First,22.9,1248,5,3.9,Maruti
4726,Hyundai Elite i20,Kochi,2017,37460,Petrol,Manual,First,18.6,1197,5,6.28,Hyundai
4727,Mahindra Xylo E8,Mumbai,2011,130000,Diesel,Manual,First,14.0,2498,8,2.75,Mahindra
4728,Hyundai Grand i10,Coimbatore,2017,31576,Petrol,Manual,First,18.9,1197,5,7.85,Hyundai
4729,Volkswagen Vento Petrol,Mumbai,2011,66000,Petrol,Manual,First,15.04,1598,5,2.95,Volkswagen
4730,Honda Accord 2.4,Mumbai,2008,79000,Petrol,Automatic,Second,11.7,2354,5,4.85,Honda
4731,Mercedes-Benz S-Class S,Bangalore,2011,47140,Diesel,Automatic,Second,13.5,2925,5,30.0,Mercedes-Benz
4732,Mercedes-Benz B Class,Bangalore,2016,36610,Diesel,Automatic,First,15.0,2143,5,19.9,Mercedes-Benz
4733,Hyundai Creta 1.6,Bangalore,2016,93000,Diesel,Manual,First,20.5,1582,5,10.8,Hyundai
4734,Maruti Alto LXI,Hyderabad,2007,52195,Petrol,Manual,First,19.7,796,5,1.75,Maruti
4735,Audi A3 35,Mumbai,2016,20003,Diesel,Automatic,First,20.38,1968,5,19.25,Audi
4736,Renault Duster 85PS,Delhi,2013,66314,Diesel,Manual,First,19.87,1461,5,5.5,Renault
4737,Ford Fiesta 1.4,Chennai,2009,76000,Diesel,Manual,First,17.8,1399,5,2.75,Ford
4738,Hyundai Creta 1.6,Bangalore,2015,29000,Diesel,Manual,First,19.67,1582,5,13.0,Hyundai
4739,Ford Figo Diesel,Mumbai,2011,30000,Diesel,Manual,First,20.0,1399,5,3.2,Ford
4740,Volkswagen Polo Petrol,Coimbatore,2013,56526,Petrol,Manual,First,15.26,1598,5,5.84,Volkswagen
4741,Volvo V40 D3,Hyderabad,2015,38000,Diesel,Automatic,Second,16.8,1969,5,24.0,Volvo
4742,Hyundai Verna SX,Chennai,2012,41000,Diesel,Automatic,First,19.08,1582,5,6.25,Hyundai
4743,BMW 7 Series,Hyderabad,2009,53000,Diesel,Automatic,First,14.49,2993,5,36.0,BMW
4744,Mitsubishi Lancer GLXD,Chennai,2003,125000,Diesel,Manual,Third,14.8,1998,5,3.0,Mitsubishi
4745,Toyota Fortuner 3.0,Chennai,2010,242000,Diesel,Manual,First,11.5,2982,7,11.0,Toyota
4746,Maruti Ciaz VDi,Chennai,2015,90000,Diesel,Manual,First,26.21,1248,5,6.5,Maruti
4747,Maruti Vitara Brezza,Hyderabad,2018,11000,Diesel,Manual,First,24.3,1248,5,9.4,Maruti
4748,BMW 3 Series,Kochi,2018,21936,Diesel,Automatic,First,21.76,1995,5,37.92,BMW
4749,Volkswagen Vento Petrol,Pune,2013,41000,Petrol,Automatic,First,14.4,1598,5,5.25,Volkswagen
4750,Hyundai i20 1.2,Chennai,2011,47000,Petrol,Manual,First,17.0,1197,5,4.5,Hyundai
4751,BMW X5 3.0d,Chennai,2009,110000,Diesel,Automatic,First,11.0,2993,5,18.0,BMW
4752,Hyundai Xcent 1.2,Coimbatore,2015,45960,Petrol,Manual,First,19.1,1197,5,5.56,Hyundai
4753,Mercedes-Benz E-Class 2009-2013,Bangalore,2013,48000,Diesel,Automatic,First,14.21,2143,5,22.0,Mercedes-Benz
4754,Land Rover Freelander,Hyderabad,2011,68000,Diesel,Automatic,First,12.39,2179,5,22.0,Land
4755,Hyundai i10 Magna,Mumbai,2011,41000,Petrol,Manual,First,20.36,1197,5,2.65,Hyundai
4756,Hyundai Verna 1.6,Jaipur,2013,69573,Diesel,Manual,Second,22.32,1582,5,5.85,Hyundai
4757,Volkswagen Jetta 2012-2014,Chennai,2012,115000,Diesel,Manual,First,19.33,1968,5,6.95,Volkswagen
4758,Mahindra XUV500 W8,Kolkata,2012,47629,Diesel,Manual,First,15.1,2179,7,6.5,Mahindra
4759,Maruti Omni 8,Jaipur,2004,66624,Petrol,Manual,Third,19.7,796,8,0.85,Maruti
4760,Skoda Superb Style,Delhi,2013,80000,Petrol,Automatic,Second,14.67,1798,5,7.25,Skoda
4761,Maruti Swift VDI,Pune,2012,94868,Diesel,Manual,First,22.9,1248,5,4.5,Maruti
4762,Mahindra Scorpio 2.6,Mumbai,2010,76477,Diesel,Manual,First,10.5,2179,8,4.25,Mahindra
4763,Mercedes-Benz GLA Class,Chennai,2016,28000,Petrol,Automatic,First,13.7,1991,5,26.0,Mercedes-Benz
4764,Mahindra Thar CRDe,Coimbatore,2017,28599,Diesel,Manual,First,16.55,2498,6,9.66,Mahindra
4765,Renault Duster 110PS,Bangalore,2013,45348,Diesel,Manual,Second,19.01,1461,5,6.85,Renault
4766,Audi Q5 2008-2012,Coimbatore,2013,80127,Diesel,Automatic,First,12.8,1968,5,23.68,Audi
4767,Land Rover Freelander,Delhi,2013,68000,Diesel,Automatic,Second,12.39,2179,5,15.75,Land
4768,Volkswagen Vento Diesel,Pune,2012,75000,Diesel,Manual,Third,20.54,1598,5,3.5,Volkswagen
4769,BMW 5 Series,Delhi,2006,48000,Petrol,Automatic,Second,11.62,2979,5,6.99,BMW
4770,Hyundai Elantra CRDi,Coimbatore,2019,41871,Diesel,Manual,First,22.7,1582,5,15.57,Hyundai
4771,Tata Sumo EX,Coimbatore,2015,84931,Diesel,Manual,First,15.3,2956,7,5.29,Tata
4772,Datsun redi-GO T,Kolkata,2016,15000,Petrol,Manual,First,22.7,799,5,2.25,Datsun
4773,BMW X5 xDrive,Chennai,2009,110000,Diesel,Automatic,First,11.7,2993,5,20.0,BMW
4774,BMW 6 Series,Mumbai,2011,5900,Petrol,Automatic,First,7.94,4395,4,47.5,BMW
4775,Maruti Alto Vxi,Chennai,2002,103653,Petrol,Manual,Second,18.9,1061,5,1.22,Maruti
4776,Volkswagen Polo Petrol,Chennai,2012,64806,Petrol,Manual,First,16.47,1198,5,3.65,Volkswagen
4777,Datsun GO Plus,Pune,2016,35000,Petrol,Manual,First,20.62,1198,7,3.1,Datsun
4778,Hyundai Creta 1.6,Bangalore,2016,40000,Petrol,Manual,First,15.29,1591,5,11.5,Hyundai
4779,Maruti Alto K10,Kochi,2015,23876,Petrol,Manual,First,24.07,998,5,3.46,Maruti
4780,Hyundai Santa Fe,Coimbatore,2013,67901,Diesel,Manual,First,14.66,2199,7,8.38,Hyundai
4781,Volkswagen Polo GT,Pune,2014,68865,Diesel,Manual,First,15.11,1598,5,4.8,Volkswagen
4782,Honda Amaze S,Pune,2014,71000,Diesel,Manual,Second,25.8,1498,5,4.5,Honda
4783,Maruti Esteem Vxi,Chennai,2004,95000,Petrol,Manual,First,15.9,1298,5,0.8,Maruti
4784,Maruti Swift VDI,Kolkata,2014,25000,Diesel,Manual,First,22.9,1248,5,3.95,Maruti
4785,Skoda Rapid 1.6,Hyderabad,2012,180000,Diesel,Manual,First,20.5,1598,5,3.65,Skoda
4786,Mercedes-Benz E-Class 280,Mumbai,2005,131000,Diesel,Automatic,First,11.0,2987,5,10.0,Mercedes-Benz
4787,Mahindra Scorpio SLE,Delhi,2011,65000,Diesel,Manual,Second,12.05,2179,8,4.0,Mahindra
4788,Nissan Sunny 2011-2014,Hyderabad,2012,117777,Diesel,Manual,First,21.64,1461,5,4.75,Nissan
4789,Maruti Swift Dzire,Bangalore,2009,65000,Petrol,Manual,Second,17.5,1298,5,3.1,Maruti
4790,Hyundai EON Sportz,Kochi,2017,46897,Petrol,Manual,First,21.1,814,5,3.61,Hyundai
4791,Honda Brio S,Coimbatore,2015,36695,Petrol,Manual,First,19.4,1198,5,4.29,Honda
4792,Nissan Micra XV,Kolkata,2011,43000,Petrol,Manual,First,18.06,1198,5,2.13,Nissan
4793,Maruti Alto LXi,Mumbai,2008,54000,Petrol,Manual,First,19.7,796,5,1.1,Maruti
4794,BMW 3 Series,Hyderabad,2011,89000,Diesel,Automatic,First,22.69,1995,5,13.95,BMW
4795,Volkswagen Polo 1.2,Mumbai,2014,7000,Petrol,Manual,First,16.47,1198,5,5.35,Volkswagen
4796,Maruti Celerio LXI,Hyderabad,2014,58470,Petrol,Manual,First,23.1,998,5,3.9,Maruti
4797,Maruti Wagon R,Kolkata,2014,37000,Petrol,Manual,First,21.5,1197,5,2.8,Maruti
4798,Maruti Ciaz ZDi,Mumbai,2016,29000,Diesel,Manual,First,26.21,1248,5,8.75,Maruti
4799,Audi A4 2.0,Hyderabad,2013,52000,Diesel,Automatic,First,16.55,1968,5,19.5,Audi
4800,Honda Brio S,Kolkata,2013,32807,Petrol,Manual,First,19.4,1198,5,2.75,Honda
4801,Mahindra Scorpio VLX,Hyderabad,2013,86000,Diesel,Automatic,First,11.79,2179,8,8.0,Mahindra
4802,Honda City i,Delhi,2014,66500,Diesel,Manual,First,26.0,1498,5,5.7,Honda
4803,BMW X1 sDrive20d,Ahmedabad,2012,94000,Diesel,Automatic,First,17.05,1995,5,12.5,BMW
4804,Chevrolet Spark 1.0,Chennai,2011,29000,Petrol,Manual,Second,18.0,995,5,1.75,Chevrolet
4805,Ford Figo Diesel,Chennai,2010,107389,Diesel,Manual,Second,20.0,1399,5,1.9,Ford
4806,Maruti Swift VXI,Ahmedabad,2015,36100,Petrol,Manual,First,20.4,1197,5,4.5,Maruti
4807,Mercedes-Benz New C-Class,Mumbai,2015,16329,Diesel,Automatic,First,19.27,2143,5,30.3,Mercedes-Benz
4808,Skoda Octavia Elegance,Hyderabad,2014,36000,Diesel,Automatic,First,19.3,1968,5,16.0,Skoda
4809,BMW X3 xDrive20d,Kochi,2017,41816,Diesel,Automatic,First,18.56,1995,5,32.78,BMW
4810,Hyundai EON Era,Jaipur,2015,54680,Petrol,Manual,First,21.1,814,5,2.5,Hyundai
4811,Audi A4 35,Hyderabad,2017,14000,Diesel,Automatic,First,18.25,1968,5,43.0,Audi
4812,Ford Figo 2015-2019,Kochi,2017,23977,Petrol,Manual,First,18.16,1196,5,5.38,Ford
4813,Maruti Alto K10,Hyderabad,2013,30131,Petrol,Manual,First,20.92,998,5,2.65,Maruti
4814,Maruti Alto 800,Hyderabad,2017,2530,Petrol,Manual,First,24.7,796,5,3.3,Maruti
4815,Mercedes-Benz New C-Class,Hyderabad,2015,39000,Diesel,Automatic,First,19.27,2143,5,34.0,Mercedes-Benz
4816,Hyundai Santro D,Chennai,2001,140000,Petrol,Manual,Third,20.3,1086,5,0.7,Hyundai
4817,Hyundai Xcent 1.1,Kochi,2017,32257,Diesel,Manual,First,24.4,1120,5,6.83,Hyundai
4818,Honda Amaze S,Kochi,2016,46983,Diesel,Manual,First,25.8,1498,5,5.77,Honda
4819,Maruti Swift Vdi,Chennai,2008,107000,Diesel,Manual,Second,17.8,1248,5,3.1,Maruti
4820,Volkswagen Polo 1.2,Mumbai,2017,19000,Petrol,Manual,First,16.2,1199,5,4.95,Volkswagen
4821,Audi A4 2.0,Bangalore,2013,88000,Diesel,Automatic,First,17.11,1968,5,16.25,Audi
4822,Land Rover Range,Coimbatore,2012,84384,Diesel,Automatic,First,10.2,4367,7,52.54,Land
4823,Mahindra XUV500 W8,Chennai,2011,128000,Diesel,Manual,Third,16.0,2179,7,6.4,Mahindra
4824,Ford Endeavour 2.5L,Bangalore,2011,71000,Diesel,Manual,Third,13.1,2499,7,6.95,Ford
4825,Tata Indica V2,Kolkata,2008,50000,Diesel,Manual,First,17.2,1396,5,0.85,Tata
4826,Maruti Baleno Alpha,Chennai,2016,16000,Petrol,Manual,First,21.4,1197,5,6.95,Maruti
4827,Hyundai Xcent 1.1,Kolkata,2017,82000,Diesel,Manual,First,24.4,1120,5,3.45,Hyundai
4828,Honda Civic 2006-2010,Delhi,2008,80000,Petrol,Manual,First,13.5,1799,5,2.75,Honda
4829,Hyundai i20 Sportz,Delhi,2015,36000,Petrol,Manual,Second,18.6,1197,5,4.95,Hyundai
4830,Tata Nexon 1.2,Coimbatore,2018,17477,Petrol,Manual,First,17.0,1198,5,9.62,Tata
4831,Hyundai i20 Sportz,Coimbatore,2016,16725,Petrol,Manual,First,18.6,1197,5,6.79,Hyundai
4832,Maruti Swift Dzire,Mumbai,2014,48241,Petrol,Manual,First,19.1,1197,5,4.5,Maruti
4833,Maruti Wagon R,Kochi,2014,52431,Petrol,Manual,First,22.5,998,5,3.01,Maruti
4834,Hyundai i20 Sportz,Bangalore,2012,68000,Diesel,Manual,First,21.9,1396,5,4.4,Hyundai
4835,Toyota Fortuner 4x2,Hyderabad,2012,158000,Diesel,Automatic,First,12.55,2982,7,17.49,Toyota
4836,Hyundai i10 Sportz,Coimbatore,2014,31446,Petrol,Manual,First,20.36,1197,5,4.66,Hyundai
4837,Hyundai Grand i10,Chennai,2015,25000,Petrol,Manual,First,18.9,1197,5,5.5,Hyundai
4838,Hyundai i20 Asta,Ahmedabad,2016,57000,Petrol,Manual,First,18.6,1197,5,6.0,Hyundai
4839,Hyundai Santro Xing,Hyderabad,2007,76000,Petrol,Automatic,First,17.0,1086,5,2.4,Hyundai
4840,Maruti Vitara Brezza,Kochi,2018,57078,Diesel,Manual,First,24.3,1248,5,10.19,Maruti
4841,Honda Amaze S,Kochi,2016,47471,Diesel,Manual,First,25.8,1498,5,5.25,Honda
4842,Mercedes-Benz M-Class ML,Hyderabad,2014,50000,Diesel,Automatic,First,15.26,2143,5,45.0,Mercedes-Benz
4843,Hyundai i20 Sportz,Ahmedabad,2010,62000,Diesel,Manual,First,23.0,1396,5,2.7,Hyundai
4844,Hyundai i10 Era,Coimbatore,2013,65807,Petrol,Manual,First,19.81,1086,5,3.39,Hyundai
4845,Maruti Swift Dzire,Hyderabad,2014,81768,Diesel,Manual,First,26.59,1248,5,5.69,Maruti
4846,BMW Z4 2009-2013,Kochi,2018,9952,Petrol,Automatic,First,10.37,2979,2,58.54,BMW
4847,Maruti Baleno Alpha,Hyderabad,2017,24000,Diesel,Manual,First,27.39,1248,5,8.4,Maruti
4848,Chevrolet Beat Diesel,Hyderabad,2012,72921,Diesel,Manual,First,25.44,936,5,2.5,Chevrolet
4849,Honda Brio V,Pune,2012,59000,Petrol,Manual,First,19.4,1198,5,3.25,Honda
4850,Ford Figo Diesel,Mumbai,2014,33000,Diesel,Manual,Second,20.0,1399,5,3.25,Ford
4851,Maruti Celerio VXI,Pune,2016,36789,Petrol,Automatic,First,23.1,998,5,4.25,Maruti
4852,Mercedes-Benz New C-Class,Jaipur,2014,41000,Diesel,Automatic,First,14.84,2143,5,18.5,Mercedes-Benz
4853,Hyundai Santro Xing,Hyderabad,2007,71000,Petrol,Automatic,First,17.0,1086,5,2.4,Hyundai
4854,Honda Brio S,Jaipur,2015,46650,Petrol,Manual,First,19.4,1198,5,4.25,Honda
4855,Maruti Baleno Alpha,Mumbai,2018,3000,Petrol,Automatic,First,21.4,1197,5,8.85,Maruti
4856,Hyundai EON Sportz,Coimbatore,2014,14799,Petrol,Manual,First,21.1,814,5,4.14,Hyundai
4857,Hyundai i20 1.4,Hyderabad,2015,68525,Diesel,Manual,First,23.0,1396,5,7.0,Hyundai
4858,Ford Endeavour 3.2,Hyderabad,2018,15000,Diesel,Automatic,First,10.91,3198,7,33.0,Ford
4859,Honda City i-VTEC,Ahmedabad,2017,29000,Petrol,Manual,First,17.4,1497,5,10.0,Honda
4860,Maruti SX4 ZDI,Kochi,2012,77407,Diesel,Manual,Second,21.5,1248,5,3.53,Maruti
4861,Chevrolet Optra Magnum,Jaipur,2007,118000,Petrol,Manual,First,12.9,1598,5,1.35,Chevrolet
4862,Volkswagen Vento Diesel,Delhi,2013,75000,Diesel,Manual,First,20.54,1598,5,4.5,Volkswagen
4863,Honda City V,Pune,2012,69000,Petrol,Manual,First,16.8,1497,5,4.9,Honda
4864,Hyundai Creta 1.6,Kochi,2016,52553,Diesel,Manual,First,19.67,1582,5,12.26,Hyundai
4865,Hyundai Xcent 1.1,Mumbai,2014,58000,Diesel,Manual,Second,24.4,1120,5,3.99,Hyundai
4866,Mercedes-Benz GLC 220d,Mumbai,2017,24000,Diesel,Automatic,First,17.9,2143,5,46.95,Mercedes-Benz
4867,Ford Figo Diesel,Hyderabad,2015,65542,Diesel,Manual,First,20.0,1399,5,3.8,Ford
4868,Volkswagen Jetta 2007-2011,Ahmedabad,2013,68008,Diesel,Manual,Second,15.0,1896,5,6.75,Volkswagen
4869,Mahindra TUV 300,Coimbatore,2017,22251,Diesel,Manual,First,18.49,1493,7,8.75,Mahindra
4870,Ford Ecosport 1.5,Chennai,2013,55000,Petrol,Manual,Second,15.8,1499,5,5.2,Ford
4871,Hyundai Verna 1.6,Kochi,2017,19387,Petrol,Manual,First,17.1,1591,5,8.42,Hyundai
4872,Maruti Wagon R,Pune,2014,58000,CNG,Manual,First,26.6,998,5,3.0,Maruti
4873,Hyundai i20 Sportz,Mumbai,2016,24001,Petrol,Manual,First,18.6,1197,5,5.75,Hyundai
4874,Audi A4 New,Kolkata,2008,17000,Diesel,Automatic,First,15.2,1968,5,9.75,Audi
4875,Nissan Micra Active,Delhi,2015,28500,Petrol,Manual,First,19.49,1198,5,3.5,Nissan
4876,Mercedes-Benz M-Class ML,Jaipur,2014,66000,Diesel,Automatic,First,15.26,2143,5,30.0,Mercedes-Benz
4877,Land Rover Discovery,Delhi,2017,22000,Diesel,Automatic,First,12.83,2179,5,35.0,Land
4878,Hyundai Creta 1.6,Coimbatore,2018,44383,Petrol,Manual,First,15.8,1591,5,13.25,Hyundai
4879,Skoda Rapid 1.6,Mumbai,2013,45000,Diesel,Manual,First,20.5,1598,5,3.65,Skoda
4880,Maruti Swift Dzire,Jaipur,2015,58000,Diesel,Manual,First,23.4,1248,5,5.25,Maruti
4881,Hyundai Creta 1.6,Delhi,2016,69000,Petrol,Manual,First,15.8,1591,5,9.7,Hyundai
4882,Hyundai Grand i10,Coimbatore,2017,60993,Diesel,Manual,First,24.0,1120,5,5.21,Hyundai
4883,Mahindra TUV 300,Pune,2016,67000,Diesel,Manual,First,18.49,1493,7,6.3,Mahindra
4884,Hyundai Grand i10,Kochi,2014,51134,Diesel,Manual,First,24.0,1120,5,4.72,Hyundai
4885,BMW X5 xDrive,Chennai,2011,55000,Diesel,Automatic,Second,11.7,2993,5,28.0,BMW
4886,Maruti Dzire AMT,Coimbatore,2018,25082,Diesel,Automatic,First,28.4,1248,5,8.37,Maruti
4887,Toyota Fortuner 4x4,Delhi,2012,68350,Diesel,Manual,First,12.55,2982,7,14.0,Toyota
4888,Audi A6 2011-2015,Hyderabad,2015,50000,Diesel,Automatic,First,17.68,1968,5,36.0,Audi
4889,Honda Jazz 1.5,Pune,2015,97000,Diesel,Manual,First,27.3,1498,5,6.4,Honda
4890,Audi Q7 4.2,Coimbatore,2015,56238,Diesel,Automatic,First,11.33,4134,7,51.69,Audi
4891,Mahindra Scorpio 2009-2014,Jaipur,2014,72618,Diesel,Manual,First,12.05,2179,7,8.0,Mahindra
4892,Chevrolet Cruze LTZ,Hyderabad,2012,62005,Diesel,Manual,First,18.3,1991,5,9.8,Chevrolet
4893,Chevrolet Beat Diesel,Hyderabad,2012,61250,Diesel,Manual,First,25.44,936,5,2.7,Chevrolet
4894,Audi A4 35,Coimbatore,2014,28469,Diesel,Automatic,First,18.25,1968,5,24.37,Audi
4895,Skoda Rapid 1.6,Kochi,2018,21488,Petrol,Automatic,First,14.3,1598,5,9.72,Skoda
4896,Maruti Swift Dzire,Pune,2014,197000,Diesel,Manual,First,23.4,1248,5,5.0,Maruti
4897,Toyota Fortuner 3.0,Pune,2009,138205,Diesel,Manual,Second,11.5,2982,7,10.5,Toyota
4898,Maruti Swift VDI,Jaipur,2012,160000,Diesel,Manual,Second,22.9,1248,5,3.9,Maruti
4899,Honda City 1.5,Coimbatore,2012,67590,Petrol,Manual,First,17.0,1497,5,5.65,Honda
4900,Mercedes-Benz M-Class ML,Mumbai,2012,52000,Diesel,Automatic,First,15.26,2143,5,29.95,Mercedes-Benz
4901,Maruti Swift Ldi,Bangalore,2008,100000,Diesel,Manual,Second,17.8,1248,5,3.0,Maruti
4902,Ford Aspire Titanium,Kolkata,2017,60048,Diesel,Manual,First,26.1,1498,5,6.0,Ford
4903,Hyundai i10 Sportz,Mumbai,2009,48000,Petrol,Manual,First,20.36,1197,5,2.11,Hyundai
4904,Maruti Alto LXi,Jaipur,2011,100000,Petrol,Manual,First,19.7,796,5,1.5,Maruti
4905,Toyota Etios Liva,Coimbatore,2013,62601,Diesel,Manual,First,23.59,1364,5,4.67,Toyota
4906,Maruti Swift VXI,Bangalore,2006,80010,Petrol,Manual,Second,20.4,1197,5,2.85,Maruti
4907,Mercedes-Benz New C-Class,Coimbatore,2017,26493,Diesel,Automatic,First,19.27,2143,5,33.64,Mercedes-Benz
4908,Tata Indica V2,Hyderabad,2011,96000,Diesel,Manual,Second,17.88,1396,5,0.91,Tata
4909,Maruti Alto 800,Jaipur,2014,45700,Petrol,Manual,Second,22.74,796,5,2.42,Maruti
4910,Skoda Superb 2.8,Kolkata,2005,13000,Petrol,Automatic,First,9.3,2771,5,3.25,Skoda
4911,Volkswagen Polo Petrol,Kolkata,2013,38000,Petrol,Manual,First,16.47,1198,5,2.8,Volkswagen
4912,Maruti Dzire AMT,Coimbatore,2019,8018,Petrol,Automatic,First,22.0,1197,5,8.3,Maruti
4913,Mahindra Scorpio VLX,Bangalore,2010,144400,Diesel,Manual,Third,12.05,2179,8,5.25,Mahindra
4914,Maruti Swift Vdi,Jaipur,2010,152000,Diesel,Manual,First,17.8,1248,5,2.9,Maruti
4915,BMW 3 Series,Pune,2013,71000,Diesel,Automatic,First,18.88,1995,5,15.0,BMW
4916,Tata Nano STD,Jaipur,2012,80000,Petrol,Manual,Second,25.4,624,4,0.53,Tata
4917,Toyota Innova 2.5,Mumbai,2014,87143,Diesel,Manual,First,12.99,2494,8,12.5,Toyota
4918,Honda Brio S,Mumbai,2012,25000,Petrol,Manual,First,18.4,1198,5,2.75,Honda
4919,Tata Tiago AMT,Pune,2018,2000,Petrol,Automatic,First,23.84,1199,5,5.0,Tata
4920,Mahindra Scorpio SLE,Kochi,2014,45239,Diesel,Manual,First,12.05,2179,8,7.09,Mahindra
4921,BMW 5 Series,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995,5,19.99,BMW
4922,Toyota Corolla Altis,Mumbai,2014,74219,Diesel,Manual,First,21.43,1364,5,10.75,Toyota
4923,Honda City i,Mumbai,2016,25000,Petrol,Automatic,First,18.0,1497,5,9.45,Honda
4924,Hyundai Verna CRDi,Hyderabad,2008,109606,Diesel,Manual,First,22.0,1582,5,2.9,Hyundai
4925,Maruti Swift Dzire,Kolkata,2015,36000,Diesel,Manual,First,26.59,1248,5,4.7,Maruti
4926,Maruti Ciaz ZXi,Coimbatore,2016,41810,Petrol,Manual,First,20.73,1373,5,7.11,Maruti
4927,Ford Ecosport 1.5,Jaipur,2014,93321,Diesel,Manual,First,22.7,1498,5,6.25,Ford
4928,Maruti Alto K10,Hyderabad,2011,81000,Petrol,Manual,First,20.92,998,5,2.2,Maruti
4929,Honda Amaze V,Kochi,2019,25717,Petrol,Automatic,First,19.0,1199,5,8.86,Honda
4930,Mahindra XUV500 W6,Delhi,2015,37000,Diesel,Manual,First,15.1,2179,7,9.3,Mahindra
4931,Mahindra TUV 300,Coimbatore,2017,56380,Diesel,Manual,First,18.49,1493,7,7.57,Mahindra
4932,Honda Jazz VX,Chennai,2017,8000,Petrol,Manual,First,18.2,1199,5,7.9,Honda
4933,Maruti Swift VXI,Kochi,2018,14589,Petrol,Manual,First,16.1,1298,5,5.65,Maruti
4934,Volkswagen Polo Petrol,Delhi,2013,65088,Petrol,Manual,First,16.47,1198,5,3.25,Volkswagen
4935,Hyundai Creta 1.6,Coimbatore,2019,24864,Diesel,Manual,First,20.5,1582,5,16.27,Hyundai
4936,Chevrolet Beat LS,Coimbatore,2011,64831,Petrol,Manual,First,18.6,1199,5,3.21,Chevrolet
4937,Honda Amaze VX,Kolkata,2013,38001,Diesel,Manual,First,25.8,1498,5,3.9,Honda
4938,Mercedes-Benz E-Class 230,Mumbai,2008,77000,Petrol,Automatic,Second,10.0,2496,5,6.5,Mercedes-Benz
4939,BMW 5 Series,Hyderabad,2016,27000,Diesel,Automatic,First,18.59,2993,5,48.0,BMW
4940,Audi A3 35,Mumbai,2016,39000,Diesel,Automatic,First,20.38,1968,5,18.9,Audi
4941,Maruti Swift Dzire,Pune,2015,131000,Diesel,Manual,First,26.59,1248,5,3.6,Maruti
4942,Maruti Swift Dzire,Kolkata,2015,43000,Diesel,Manual,First,26.59,1248,5,5.5,Maruti
4943,Toyota Innova 2.5,Pune,2011,68000,Diesel,Manual,Second,12.8,2494,7,7.0,Toyota
4944,BMW X3 xDrive20d,Bangalore,2016,45165,Diesel,Automatic,First,16.09,1995,5,41.75,BMW
4945,BMW 5 Series,Hyderabad,2007,120000,Diesel,Automatic,First,16.73,1995,5,10.5,BMW
4946,Mahindra XUV500 W8,Coimbatore,2014,86091,Diesel,Manual,First,15.1,2179,7,10.09,Mahindra
4947,Honda City 1.5,Delhi,2009,71499,Petrol,Manual,First,17.0,1497,5,3.0,Honda
4948,Force One LX,Chennai,2014,50000,Diesel,Manual,First,17.0,2200,7,12.0,Force
4949,Volkswagen Polo 1.5,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498,5,4.91,Volkswagen
4950,Honda Jazz S,Kolkata,2010,45000,Petrol,Manual,First,16.0,1198,5,2.0,Honda
